proc_gyro:3d:mean_z,discrete:time_of_day:between21and3,discrete:wifi_status:is_reachable_via_wifi,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_y,discrete:time_of_day:between15and21,raw_magnet:3d:mean_x,discrete:app_state:is_active,raw_acc:magnitude_stats:mean,discrete:time_of_day:between12and18,discrete:time_of_day:between18and24,proc_gyro:3d:mean_y,proc_gyro:3d:mean_x,watch_acceleration:3d:mean_x,discrete:time_of_day:between6and12,discrete:time_of_day:between3and9,discrete:battery_state:is_unplugged,audio_properties:max_abs_value,discrete:time_of_day:between0and6,watch_acceleration:magnitude_stats:mean,raw_acc:3d:mean_x,discrete:on_the_phone:is_True,watch_acceleration:3d:mean_z,proc_gyro:magnitude_stats:mean,discrete:battery_state:is_charging,discrete:app_state:is_inactive,lf_measurements:battery_level,location_quick_features:lat_change,location_quick_features:long_change,raw_acc:3d:mean_z,watch_acceleration:3d:mean_y,discrete:time_of_day:between9and15,raw_magnet:3d:mean_z,raw_acc:3d:mean_y,label_source
0.044933225732708235,0.0,1.0,458.5931611173248,-26.25877017132984,0.0,-22.68679953526017,1.0,1.0157031628832374,1.0,0.0,0.0021057787576935477,-0.02076216755853982,-152.55769395948636,0.0,0.0,1.0,-1.178050035748183,0.0,1037.7124423643193,-0.08360947432204092,0.0,-24.822287217623792,0.19903994400518782,0.0,0.0,0.92,-5.765816069341142e-07,-3.5625240940070716e-06,-0.11219007525864957,409.82180439679115,1.0,-457.2777549150763,0.9428152982214975,2
0.014718468175372507,0.0,1.0,457.9871104671568,-23.968507872318995,0.0,-21.27431656427762,0.0,1.014617874292765,1.0,0.0,0.0009175763605667369,-0.007079871721491155,-117.71603914831199,0.0,0.0,1.0,-2.4366231696013907,0.0,1031.03676349468,-0.027869359348388113,0.0,-85.75924700787226,0.07692020523313847,0.0,0.0,0.92,-2.8722500236999034e-06,-5.868309838516818e-06,-0.07819121857229039,457.30614866284833,1.0,-456.8577932283444,0.9890091436878414,2
0.0046597473505906924,0.0,1.0,459.66359557018666,-26.14131729595355,0.0,-23.90372516705108,0.0,1.0137689067761084,1.0,0.0,-0.001203718810787046,-0.0026290620298348756,37.05325525411682,0.0,0.0,1.0,-1.649199393759159,0.0,1012.9413084474309,-0.06712911641675329,0.0,-279.0504973935785,0.0823456660942864,0.0,0.0,0.92,-9.461828862976426e-07,-5.90414907702083e-07,-0.1094892264827737,268.60204278714707,1.0,-458.3141523687059,0.9968674569131563,2
0.0021134412586891233,0.0,1.0,460.4565201309759,-27.26661225401405,0.0,-24.925742232419992,0.0,1.0134481576401921,1.0,0.0,-0.0001814190653574826,-0.0030438950523706946,424.08627753218656,0.0,0.0,1.0,-1.6247814556350804,0.0,1013.1132515440145,-0.09222249315120559,0.0,-231.5684895553623,0.05363358741948668,0.0,0.0,0.92,-8.358627384472455e-06,-1.15976156602004e-05,-0.10556598035529587,395.45403847260536,1.0,-458.9842314345378,0.9997583597466152,2
0.0006747055566022598,0.0,1.0,454.9253401723179,-23.21624412430232,0.0,-21.458735820763607,0.0,1.0144638435810729,1.0,0.0,-9.254657901553309e-05,-0.0008141819216113842,213.70505796391507,0.0,0.0,1.0,-2.6485501229196005,0.0,1007.9284108569682,-0.011527066001861277,0.0,-511.2175246398959,0.023481982964950132,0.0,0.0,0.92,7.305149866402961e-06,8.772694717652417e-07,-0.03915668385047191,503.4181054005919,1.0,-453.71941051102823,1.0095839619019715,2
0.002464443053725971,0.0,1.0,455.05544484369017,-23.436732062179896,0.0,-21.99673144218616,0.0,1.014530644627927,1.0,0.0,0.00018159091118974326,-0.00227078997190584,46.64137794374071,0.0,0.0,1.0,-1.751123385104357,0.0,1012.3393597302113,-0.016636748190328943,0.0,-432.001024145968,0.02113596777190888,0.0,0.0,0.92,2.4064784501337576e-06,-2.394299181420836e-06,-0.04189648317649828,581.6810727680257,1.0,-453.8967499002034,1.0113895764442993,2
0.0007687224648304002,0.0,1.0,458.91728570644705,-25.979379344195614,0.0,-24.07074180494853,0.0,1.0147950006620634,1.0,0.0,0.0001472254137415778,-0.0007748476310455326,68.80840793790503,0.0,0.0,1.0,-2.5889656974430935,0.0,1009.8086712899028,-0.06013699815932218,0.0,-541.3191922156412,0.010902414976612047,0.0,0.0,0.92,-1.8895638537961268e-06,9.94420557982671e-06,-0.0498141764058192,671.9035081230084,1.0,-457.6108244608159,1.0105892985348435,2
0.006109496009805214,0.0,1.0,457.5370547337726,-25.427428432485517,0.0,-23.572557398943946,0.0,1.0149984252175135,1.0,0.0,-0.0031735097173821707,-0.003852490202291017,72.36989778266545,0.0,0.0,1.0,-1.9524314353955368,0.0,1009.4203125786474,-0.059019079919367994,0.0,-609.8372997379288,0.04869792448720611,0.0,0.0,0.92,-1.2930420707758046e-06,-1.2824845745949661e-05,-0.03848246520152614,696.470684643854,1.0,-456.19694774708364,1.0095394469818044,2
-0.012435712530187732,0.0,1.0,464.323631209679,-52.07622861083213,0.0,-17.64313908085295,0.0,1.006082124037194,1.0,0.0,-0.003817303722470085,0.06849339390006896,-26.52948210811485,0.0,0.0,1.0,-0.9968082103904905,0.0,1014.0711552741419,-0.04453079026890941,0.0,-428.7661173529845,0.2202991257915634,0.0,0.0,0.92,-5.790579246448898e-06,-1.160077802241908e-05,-0.34859589335141516,711.2748017903442,1.0,-460.1116410535371,0.4796716579799921,2
-0.01686069628874147,0.0,1.0,465.0916341559063,-54.24157241306331,0.0,-17.90013843298741,0.0,0.9987994264152674,1.0,0.0,-0.013580353975091471,0.08604591994281577,-133.50454271840448,0.0,0.0,1.0,-0.8836887106428428,0.0,1033.4245239752615,-0.019011665293886124,0.0,-360.29324525807215,0.23362659510713332,0.0,0.0,0.92,1.686863346252522e-05,2.3011926654950232e-05,-0.515673856015975,520.3829024456226,1.0,-460.6689269722397,0.193592899360777,2
-0.0010427186146205157,0.0,1.0,461.04979214091225,-35.19819181252116,0.0,-24.930735331697637,0.0,1.0076991523715322,1.0,0.0,-0.001338916548016206,0.027122470030691286,-40.509393334173836,0.0,0.0,1.0,-1.2671265441580764,0.0,1040.867057380405,-0.11908403500958284,0.0,37.63957743474856,0.11130012118123601,0.0,0.0,0.92,7.568635575002163e-06,-5.1687804189490575e-06,-0.25144242215496493,630.5099649962577,1.0,-458.741071227263,0.7231161236439068,2
-0.05711741478778913,0.0,1.0,455.46882767877287,-30.54962188586328,0.0,-26.11794538037857,0.0,1.0183405124738802,1.0,0.0,0.2480133127345704,-0.041436170997928214,231.93705400321412,0.0,0.0,1.0,-1.6437800263378344,0.0,1031.0126878301671,-0.17402224510362616,0.0,-186.56405949143326,0.47238637552421403,0.0,0.0,0.92,-2.1647524755765193e-05,-1.5117247148289802e-05,-0.21851338940270598,502.95685439145893,1.0,-453.5158664916719,0.8865468368858168,2
-0.017532305009176297,0.0,1.0,449.57399657046483,-29.318428810895497,0.0,-26.11010396730335,0.0,1.0144137347445938,1.0,0.0,0.06432780218519657,-0.021578780965571233,234.53254508894682,0.0,0.0,1.0,-1.3790045805518134,0.0,1037.8766158911653,-0.18266777035030005,0.0,-75.38386881136745,0.3664920540956928,0.0,0.0,0.92,2.9080026904314964e-05,2.587890266399503e-05,-0.15162182282818087,603.405604149625,1.0,-447.67398549162044,0.9463045541308941,2
-0.004809740105670306,0.0,1.0,456.0594246431178,-28.770591751992868,0.0,-27.235911497946862,0.0,1.0109650242528203,1.0,0.0,0.018826927175416674,-0.006446016599890608,204.65279488037066,0.0,0.0,1.0,-1.6619174691064034,0.0,1039.2836437887622,-0.17562536467793696,0.0,-19.044672039640005,0.1692371800211058,0.0,0.0,0.92,1.0250183892214023e-05,1.3886114927433688e-05,-0.2502296232706381,676.6268327088484,1.0,-454.43870078180703,0.947604928573042,2
-0.010329389222456145,0.0,1.0,444.89553549633416,-25.20444921200668,0.0,-22.857017215155565,0.0,1.0105474866076989,1.0,0.0,0.025139750780556747,-0.0008091831409168422,271.10273638192393,0.0,0.0,1.0,-1.7367299344735523,0.0,1042.7810188114636,-0.18651198837273222,0.0,117.57009411483136,0.12344894146782626,0.0,0.0,0.92,8.070682688052257e-06,1.1279391667037529e-05,-0.2527331646468154,744.4689228917102,1.0,-443.3477057137572,0.9428941933393256,2
-0.001157815441345536,0.0,1.0,456.04761954653776,-28.782263320563484,0.0,-25.421842932691938,0.0,1.0102657018965167,1.0,0.0,-0.009557365256874832,0.00332634296619523,260.07032764014633,0.0,0.0,1.0,-1.6972405354498934,0.0,1040.258197486296,-0.1838676994559276,0.0,-70.89354365399049,0.1996797723616766,0.0,0.0,0.92,-6.058849613529997e-06,-4.3359292587419444e-06,-0.2764958338178036,630.1573166000684,1.0,-454.5871192983728,0.9461435922548649,2
-0.0026577888879338084,0.0,1.0,447.8251135077249,-26.01458645118602,0.0,-24.493234995454056,0.0,1.012270137167776,1.0,0.0,-0.006209226245075007,0.0030646499576557707,489.5010106869944,0.0,0.0,1.0,-2.2076995127457626,0.0,1030.1401408441293,-0.12951365436550738,0.0,-91.95565318865954,0.15893818076749142,0.0,0.0,0.92,1.0745058940208176e-05,7.292643463163507e-06,-0.20916829333055384,585.7843422940878,1.0,-446.25493350138186,0.9755907520157476,2
-0.0013496492064384792,0.0,1.0,440.78511136752144,-23.41368402263759,0.0,-20.84833571594717,0.0,1.0142669454881441,1.0,0.0,0.008480766096049062,-0.0005042369747117522,556.412185170816,0.0,0.0,1.0,-2.147080170258361,0.0,1023.543214117319,-0.05104795182480966,0.0,-164.42593812126592,0.11576646190089782,0.0,0.0,0.92,6.892549884286883e-06,-3.6361153311154756e-06,-0.10969644809102135,535.0998535467953,1.0,-439.4959675984551,1.0002004781392952,2
-0.0013051615209438091,0.0,1.0,452.8403537372283,-25.971895931619226,0.0,-24.612375239027365,0.0,1.013738743820725,1.0,0.0,0.004402297664359106,0.005979834283931547,443.22974376313937,0.0,0.0,1.0,-2.3673531281689986,0.0,1014.2324043790936,-0.09232490782582942,0.0,-427.79775442719836,0.06862687950123984,0.0,0.0,0.92,-3.7646414497114325e-06,-5.892537638590053e-06,-0.14961248842624808,416.5140087196622,1.0,-451.6298881422389,0.9922578318267322,2
-0.027642210597297434,0.0,1.0,467.0386405238717,-55.63872138237477,0.0,-17.60715064333239,0.0,1.0020042937084759,1.0,0.0,-0.00174947579725555,0.04347938765304285,349.2663695741817,0.0,0.0,1.0,-1.492029999445827,0.0,1018.3172315952633,-0.03257868104802233,0.0,-527.5208450186154,0.18527791183931397,0.0,0.0,0.92,6.136199513703133e-06,2.755502467171623e-06,-0.5212555099705518,273.2700115581597,1.0,-462.7675213903318,0.39247332449667394,2
-0.013359116858139512,0.0,1.0,453.4792206563749,-32.70258938698539,0.0,-22.59515758169925,0.0,1.0097195744227,1.0,0.0,0.02875026430001474,0.021602175181478642,411.553721359472,0.0,0.0,1.0,-1.8205605105717542,0.0,1027.0358703138324,-0.06788379185677729,0.0,-425.73545998088866,0.15487590449169802,0.0,0.0,0.92,-4.0138000434223525e-06,2.2487274769210135e-06,-0.24854776681928548,369.4834712450372,1.0,-451.26819209846127,0.794741857660986,2
-0.015868801633849475,0.0,1.0,460.9832412311928,-37.91503033963791,0.0,-5.60022231972545,0.0,1.0123517108531497,1.0,0.0,0.05718255550109813,0.009887526140313829,433.6189326797826,0.0,0.0,1.0,-1.1362157348310529,0.0,1024.9461272010553,-0.09385770507528969,0.0,-363.3311878210994,0.22779337397898464,0.0,0.0,0.92,4.0423877076532056e-06,-1.2675245825794645e-05,-0.2692025706725207,510.4210735762756,1.0,-458.73768010400016,0.9057726988491395,2
-0.0031665974314017634,0.0,1.0,472.7826389676295,-49.810037932452516,0.0,15.890521261029484,0.0,1.0100488659515103,1.0,0.0,0.010865853517503993,0.0030357446568112217,531.5229013365507,0.0,0.0,1.0,-1.6985289634902,0.0,1039.286701393795,-0.11146830375981666,0.0,19.32568154362383,0.11276841332043996,0.0,0.0,0.92,-1.3506590473799746e-06,3.876384388746842e-06,-0.37994366882097264,264.16430393245327,1.0,-469.7547511604972,0.9031467695480344,2
-0.007080360600378385,0.0,1.0,464.99754277392185,-41.82289964688879,0.0,1.822814316811309,0.0,1.0103624299430227,1.0,0.0,-0.10113135192538382,0.061626584963125716,410.50224337386595,0.0,0.0,1.0,-0.8879116598309911,0.0,1034.9966971442661,-0.11464099007265005,0.0,-79.48135034675028,0.47785293832261483,0.0,0.0,0.92,-4.449370581631277e-07,6.054094304294257e-07,-0.4866797080405725,150.7023535347794,1.0,-462.26614454345344,0.5807916455035723,2
-0.008551935574493902,0.0,1.0,453.2186646441726,-29.115672530287902,0.0,-19.517075587095675,0.0,1.0137896876430506,1.0,0.0,-0.03438502800938843,0.02381059365382291,419.5382980672372,0.0,0.0,1.0,-1.7975026000953918,0.0,1025.8743525509624,-0.0920803807030864,0.0,-253.03146164971471,0.21454197603254305,0.0,0.0,0.92,1.3935561920188853e-05,8.919437230457171e-06,-0.17116553184301853,326.42964449305487,1.0,-451.3165720985552,0.8662055107415799,2
-0.001147510894565434,0.0,1.0,449.03149012301697,-27.28065878103073,0.0,-24.551254197976725,0.0,1.0136191523708384,1.0,0.0,-0.017127293072916806,0.008982106515861317,525.2931497790482,0.0,0.0,1.0,-1.8589490725199311,0.0,1026.9499115016872,-0.11457667080913642,0.0,-171.59338451216246,0.14828803317268535,0.0,0.0,0.92,-1.3514917639388976e-05,-7.79599138593523e-06,-0.12370070398050727,509.4408324606877,1.0,-447.31274805666044,0.9538804778777703,2
0.0009353992356288562,0.0,1.0,446.7565103305053,-26.273093428921566,0.0,-25.38564620047715,0.0,1.0139378610676792,1.0,0.0,-0.0028622378048999315,-0.001387156439616899,302.81994049914766,0.0,0.0,1.0,-1.111661272243075,0.0,1039.9811496867153,-0.09769664024964486,0.0,109.93602385994916,0.14220812238759198,0.0,0.0,0.92,2.419309516825132e-07,4.811959964664465e-06,-0.12902366331375612,561.6912152377017,1.0,-445.16276018704724,0.9798044505558471,2
-0.00030573134677413095,0.0,1.0,444.8714762160741,-25.461967131305272,0.0,-25.361125169454223,0.0,1.014671617654646,1.0,0.0,-0.00552454242114292,0.0014083475771343758,436.42632094618097,0.0,0.0,1.0,-2.084607414739408,0.0,1022.320063822605,-0.08770167918243696,0.0,-243.46227532218256,0.07694633099832002,0.0,0.0,0.92,7.456053359166096e-06,5.60887195831879e-06,-0.11469358654018803,555.4116566636819,1.0,-443.35948016331207,0.997064144312369,2
0.0055900293863549826,0.0,1.0,442.28623594996236,-26.500394072478755,0.0,-25.736717965874853,0.0,1.013272575473867,1.0,0.0,-0.027045035573503767,0.02301760239409632,574.0174240544856,0.0,0.0,1.0,-1.4172161049777738,0.0,1022.1838001868773,-0.17295009376976822,0.0,-267.3930566339769,0.19873579536292507,0.0,0.0,0.92,-5.5907443393026446e-06,-7.544342395440641e-06,-0.17824946520409726,508.23106320865884,1.0,-440.63838846141374,0.9653346981524041,2
0.0053023215379979114,0.0,1.0,443.50407361462817,-25.50168529514142,0.0,-25.288980799603696,0.0,1.0136323539414707,1.0,0.0,-0.0034885089250717635,0.000441230022096447,756.0890292572218,0.0,0.0,1.0,-1.6145339200081,0.0,1025.6339272615676,-0.15444596117883655,0.0,-174.80923320601022,0.14772131787726983,0.0,0.0,0.92,-1.5923849290127032e-05,-1.3886996454934433e-05,-0.1277248835040401,366.3226552553,1.0,-442.0529733423519,0.9846615633291717,2
0.0014787236196937064,0.0,1.0,446.1968588749132,-27.25636114985021,0.0,-27.04002574308703,0.0,1.013377336402445,1.0,0.0,-0.0009649250070038564,0.0002263023919622665,598.3381444843765,0.0,0.0,1.0,-1.4240747187149307,0.0,1025.3697439338157,-0.16201179908527083,0.0,-137.78248210745699,0.0708988984226735,0.0,0.0,0.91,-1.8927802073047445e-06,-2.5595583118801283e-06,-0.0886370083343033,504.9890665194311,1.0,-444.5881357142312,0.9929078886478812,2
0.00537771777702671,0.0,1.0,448.92836975763913,-26.437076043921877,0.0,-25.4494339735842,0.0,1.0135391850634567,1.0,0.0,-0.009647788443180424,-0.004841103146148811,272.0066083342355,0.0,0.0,1.0,-1.3981638515214068,0.0,1039.1003801556396,-0.13691247201452972,0.0,169.5229156365105,0.16187789300641153,0.0,0.0,0.91,1.4799765887309367e-05,1.3243692441898701e-05,-0.1298207637357338,408.5016336398402,1.0,-447.47828551176457,0.9863236564604292,2
