proc_gyro:3d:mean_z,discrete:time_of_day:between21and3,discrete:wifi_status:is_reachable_via_wifi,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_y,discrete:time_of_day:between15and21,raw_magnet:3d:mean_x,discrete:app_state:is_active,raw_acc:magnitude_stats:mean,discrete:time_of_day:between12and18,discrete:time_of_day:between18and24,proc_gyro:3d:mean_y,proc_gyro:3d:mean_x,watch_acceleration:3d:mean_x,discrete:time_of_day:between6and12,discrete:time_of_day:between3and9,discrete:battery_state:is_unplugged,audio_properties:max_abs_value,discrete:time_of_day:between0and6,watch_acceleration:magnitude_stats:mean,raw_acc:3d:mean_x,discrete:on_the_phone:is_True,watch_acceleration:3d:mean_z,proc_gyro:magnitude_stats:mean,discrete:battery_state:is_charging,discrete:app_state:is_inactive,lf_measurements:battery_level,location_quick_features:lat_change,location_quick_features:long_change,raw_acc:3d:mean_z,watch_acceleration:3d:mean_y,discrete:time_of_day:between9and15,raw_magnet:3d:mean_z,raw_acc:3d:mean_y,label_source
-0.007711441619665779,0.0,0.0,535.4927113346414,-81.08599147458762,0.0,1.9759818705919017,0.0,0.9880880205925302,0.0,0.0,-0.003467672952893678,0.002044212426465514,-508.4472428521376,1.0,0.0,1.0,-0.048351404981267804,0.0,1045.2342281117049,0.29120221792696294,0.0,-601.0319753164067,0.034184928827755826,0.0,0.0,0.46,-1.2600391995692532e-21,4.304361429551434e-22,-0.8159121134647437,512.8006057071422,1.0,-528.7712494173485,-0.4582209544319557,2
0.07132568845085688,0.0,0.0,514.3703630135724,-88.03013331084837,0.0,-21.720952491687846,0.0,0.9912240866480551,0.0,0.0,0.07301080995019842,0.07293223148223439,-493.7707947643879,1.0,0.0,1.0,-0.06777398683926866,0.0,1048.1067803453707,0.17959700172462725,0.0,-584.0132927268535,0.29209134120925684,0.0,0.0,0.45,-4.1508486965241047e-22,1.4170873089753265e-22,-0.7381926165130848,589.9305274310175,1.0,-505.23124929448636,-0.5697925420885435,2
0.022515015327751874,0.0,0.0,501.0654445207172,-106.62123332444698,0.0,-35.70673923900304,0.0,0.9806459290117981,0.0,0.0,0.02319550069828459,0.02445513775639066,-210.76956802657054,1.0,0.0,1.0,-0.12546107177173976,0.0,1045.869650842048,-0.002713306341151106,0.0,-779.4203850145127,0.20127461696387955,0.0,0.0,0.45,-1.3673816582314114e-22,4.665352745408753e-23,-0.6275762550439278,473.4126226402984,1.0,-487.3175402576062,-0.710741360122002,2
0.05756424277653907,0.0,0.0,521.6805431796207,-105.92263357449157,0.0,-24.92800348838101,0.0,0.9887669690263714,0.0,0.0,0.037982927766549324,0.010150550202681649,-176.5437442954771,1.0,0.0,1.0,-0.10971634357821133,0.0,1044.735024784606,-0.10132894953781832,0.0,-722.7357684896888,0.1362869251702803,0.0,0.0,0.44,-4.504458572131013e-23,1.535933326142853e-23,-0.764783010208624,340.82420397031626,1.0,-510.2599634847228,-0.5685957633472705,2
-0.030082041882634455,0.0,0.0,522.5637950180653,-85.29195757580847,0.0,-24.18674093160394,0.0,1.0185157278549843,0.0,0.0,-0.06848556979666255,0.07779605386300058,-271.1104318588933,1.0,0.0,1.0,-0.03000442829165291,0.0,1054.4003392126763,-0.10127759229219725,0.0,-507.84144194261796,1.1336730275530174,0.0,0.0,0.43,-1.4838685970300416e-23,5.056619104906628e-24,-0.26879690483320745,421.3236661331257,1.0,-514.4504626917935,-0.35217031735977977,2
-0.018890207413620422,0.0,0.0,519.4232158768901,-59.92933910690573,0.0,-25.49827708908321,0.0,0.9994066320241184,0.0,0.0,-0.014972148136251057,0.07779605386300058,508.08553124343837,1.0,0.0,1.0,-1.8445755031045488,0.0,1195.0470807519553,-0.0034028469640268733,0.0,-307.85409878447604,0.8726674263504846,0.0,0.0,0.42,-4.88819239425311e-24,1.664746531434305e-24,-0.6719526184057971,316.14315789189584,1.0,-515.133942627006,-0.39701012470929214,2
0.0027753247104686622,0.0,0.0,502.0933092906418,-34.902243676496106,0.0,-48.74846467072352,1.0,1.0197900621529932,0.0,0.0,-0.08728553098145624,-0.0013304535145547691,677.2611105746457,1.0,0.0,1.0,-1.9202098410871185,0.0,1243.003919070138,-0.45859773197302356,0.0,-226.66809129575228,1.3941229169033484,0.0,0.0,0.42,-1.61027903219049e-24,5.480699567094888e-25,-0.32868549830352217,290.7673669860299,1.0,-497.59112615256527,0.2273461753194938,2
0.0032884078566237473,0.0,0.0,470.44256493789493,-20.11642983520587,0.0,-33.42621830342307,0.0,1.016726640334081,0.0,0.0,-0.05429248440026084,0.0027262976294869495,309.3021040427993,1.0,0.0,1.0,-1.81948407545537,0.0,1163.9002948442574,-0.271561641103949,0.0,-359.1086068667642,0.5764902166413924,0.0,0.0,0.42,-5.304616415182115e-25,1.804362837078509e-25,-0.15780501315112683,428.04922834617673,1.0,-467.92510164677765,0.738267851042897,2
-0.000601996688544883,0.0,0.0,469.51642649400367,-17.237261711571385,0.0,-27.561162079027955,0.0,1.0177840232367346,0.0,0.0,0.019216330710660076,-0.009470835700698977,474.7319607870935,1.0,0.0,1.0,-2.1481830577284593,0.0,1097.9651558463459,-0.1796395340871178,0.0,-224.28951512034018,0.3965979269345663,0.0,0.0,0.41,-1.7474583441567671e-25,5.940346132776152e-26,-0.09794425432194509,283.09891744703964,1.0,-468.13000088532743,0.9126115376251314,2
0.006554829957173295,0.0,0.0,478.24581210331104,-24.845233802400415,0.0,-31.454736744938984,0.0,1.0180147783909477,0.0,0.0,-0.030422138746830633,-0.0024453436908068605,289.21332420959504,1.0,0.0,1.0,-2.297579003948539,0.0,1065.4462189976753,-0.22821694987500235,0.0,-272.6833037706701,0.48457527281582674,0.0,0.0,0.41,-5.756515505670688e-26,1.9556882602572246e-26,-0.05446178150338643,237.4130622498563,1.0,-476.5716003861039,0.9566899336401059,2
-0.0011071754029789854,0.0,0.0,471.26883867045757,-27.251631959188767,0.0,-48.38170259580491,0.0,1.016396863761634,0.0,0.0,0.008283917848684624,-0.003799823060118914,-223.29328765001685,1.0,0.0,1.0,-1.7522977556103956,0.0,1052.0808094499916,-0.1926905037437464,0.0,-196.35091385195489,0.3244211361874525,0.0,0.0,0.41,-1.8963239311445492e-26,6.438541603164954e-27,-0.020812870821454492,326.67197601134825,1.0,-467.66720065052783,0.9817224635935331,2
0.0014400838997545681,0.0,0.0,465.7550556897471,-26.0852869936353,0.0,-41.87737647742193,0.0,1.0176461841999969,0.0,0.0,0.00952161487626116,-0.007643875293544003,-570.3540543080915,1.0,0.0,1.0,-2.1009835282261338,0.0,1036.4223407740405,-0.20960045146145542,0.0,-6.667825872253985,0.32250925164938243,0.0,0.0,0.41,-6.2469117789904124e-27,2.1197048025554714e-27,-0.03187334395439763,206.57767957143716,1.0,-462.94597496138016,0.9857336131694551,2
0.014379323493016925,0.0,0.0,477.48959131665663,-26.498019535779452,0.0,-44.76977935204868,0.0,1.018794578868778,0.0,0.0,-0.1308652674775275,0.038813982711182166,-700.364480510725,1.0,0.0,1.0,-1.938605002915896,0.0,1025.0351851592627,-0.22140337749248726,0.0,38.1253720616405,0.4302121307030466,0.0,0.0,0.41,-2.057871344319101e-27,6.9785189362884e-28,-0.04680893105557873,131.2174195174818,1.0,-474.5370095300932,0.984050829926784,2
-0.09592830395089741,0.0,0.0,506.4834659198711,-64.9327723589558,0.0,-53.03180772255254,0.0,1.0133117223708987,0.0,0.0,-0.08044482072915865,0.05094006620121154,-141.79480980774372,1.0,0.0,1.0,-0.9018246789958362,0.0,1046.253499179311,-0.07760063927322938,0.0,-36.268756246174455,0.6464420583435492,0.0,0.0,0.41,-6.779084801569124e-28,2.2974768225002086e-28,-0.5150883916831084,348.5210617982829,1.0,-499.036627982213,0.4923678997727827,2
-0.03170420608014894,0.0,0.0,523.4246113831914,-84.2274302415596,0.0,-57.326720728532855,0.0,1.0000292556860466,0.0,0.0,-0.026905919535767986,0.016807598310756004,57.63770103641684,1.0,0.0,1.0,-1.472655182966818,0.0,1048.8334409748682,0.021514861167095015,0.0,-132.1177485299625,0.224013843337189,0.0,0.0,0.41,-2.233180945627638e-28,7.563782226738544e-29,-0.8344611499473682,384.397382611859,1.0,-513.3955848972374,0.16002233948535055,2
-0.010577339357131028,0.0,0.0,527.1047414924179,-88.74329611528147,0.0,-58.044129654390304,0.0,0.9959552494738871,0.0,0.0,-0.00897214978316977,0.00556223548661702,333.9062717498988,1.0,0.0,1.0,-2.5977905059448796,0.0,1055.0694143016503,0.054613379067604065,0.0,-157.95616333001257,0.07819157610067301,0.0,0.0,0.41,-7.356593525367924e-29,2.4901579425409282e-29,-0.9397797457847187,545.3497458183967,1.0,-516.3467761984041,0.048684996274828904,2
-0.0035377622411876097,0.0,0.0,528.1176763690692,-92.41824756599874,0.0,-56.43939500085514,0.0,0.9940749025367933,0.0,0.0,-0.0028897508230459022,0.0019829529963488685,133.55916625704643,1.0,0.0,1.0,-1.9885726833220383,0.0,1055.5989297252377,0.07688675378611701,0.0,-180.68292285014303,0.027949426772979312,0.0,0.0,0.41,-2.423425132810943e-29,8.19812944492117e-30,-0.9729369087811698,554.9460798203712,1.0,-516.8773507887996,0.009176496559331143,2
0.04511276251214577,0.0,0.0,513.7552835604866,-65.19561631764483,0.0,-47.60622294807549,0.0,0.9933646474700071,0.0,0.0,0.014674212532642908,0.009311987351818563,59.72587375183146,1.0,0.0,1.0,-1.284528406483019,0.0,1062.718574228891,0.0972697602420809,0.0,-197.14949634873776,0.286770476401412,0.0,0.0,0.41,-7.98330008867251e-30,2.698998535293865e-30,-0.9109992088742997,524.6890929220934,1.0,-506.7562622402505,-0.21469757633602052,2
0.015330847734984367,0.0,0.0,519.0886122385222,-64.35491660835012,0.0,-58.317230033275564,0.0,0.99364700972296,0.0,0.0,0.0049354646622221925,0.0013846932124232693,267.219744437228,1.0,0.0,1.0,-2.3318844600871556,0.0,1085.4359050128894,0.003767135918906178,0.0,-0.2685865412754822,0.1011170875378159,0.0,0.0,0.4,-2.6298761799121143e-30,8.885677083363589e-31,-0.9659472241084298,514.3040897787033,1.0,-511.7256536674316,-0.06854370733420104,2
0.005042256963394602,0.0,0.0,520.164176073409,-64.12703473761987,0.0,-60.39143959294728,0.0,0.994455367488503,0.0,0.0,0.0015366346690079604,0.0003717238716915124,272.5975899727661,1.0,0.0,1.0,-3.0605371580506797,0.0,1078.8783166324558,-0.026892647059017616,0.0,-57.25199211443887,0.03579637358767898,0.0,0.0,0.4,-8.66339564446862e-31,2.9253538376306033e-31,-0.984750267611626,340.548701956532,1.0,-512.6605072835209,-0.02029850640152707,2
